gatunek;species_name;latin_name;english_name;BUL_SPECIES_NR;Grupa_gat;Nr_grupy_gat;grupa_wieku;code;col
SO.L;sosna limba;Pinus cembra;Arolla pine;7;SO;1;1;SO1;#DEB887
SO.L;sosna limba;Pinus cembra;Arolla pine;7;SO;1;2;SO2;#DC9F63
SO.L;sosna limba;Pinus cembra;Arolla pine;7;SO;1;3;SO3;#D68640
SO.L;sosna limba;Pinus cembra;Arolla pine;7;SO;1;4;SO4;#D68640
CZM;czeremcha pospolita;Prunus padus;Bird cherry;86;BRZ;60;1;BRZ1;#D2FEFB
CZM;czeremcha pospolita;Prunus padus;Bird cherry;86;BRZ;60;2;BRZ2;#86F3EF
CZM;czeremcha pospolita;Prunus padus;Bird cherry;86;BRZ;60;3;BRZ3;#40E6E7
CZM;czeremcha pospolita;Prunus padus;Bird cherry;86;BRZ;60;4;BRZ4;#40E6E7
BEZ.C;bez czarny;Sambucus nigra;Black elderberry;32;NA;NA;NA;NA;NA
AK;robinia akacjowa;Robinia pseudoacacia;Black locust;88;BRZ;60;1;BRZ1;#D2FEFB
AK;robinia akacjowa;Robinia pseudoacacia;Black locust;88;BRZ;60;2;BRZ2;#86F3EF
AK;robinia akacjowa;Robinia pseudoacacia;Black locust;88;BRZ;60;3;BRZ3;#40E6E7
AK;robinia akacjowa;Robinia pseudoacacia;Black locust;88;BRZ;60;4;BRZ4;#40E6E7
TP.C;topola czarna;Populus nigra;Black poplar;100;TP;90;1;TP1;#FFE1E1
TP.C;topola czarna;Populus nigra;Black poplar;100;TP;90;2;TP2;#FFB4B4
TP.C;topola czarna;Populus nigra;Black poplar;100;TP;90;3;TP3;#FFB4B4
TP.C;topola czarna;Populus nigra;Black poplar;100;TP;90;4;TP4;#FF8787
ŚL.T;śliwa tarnina;Prunus spinosa;Blackthorn;57;NA;NA;NA;NA;NA
ŚL.A;śliwa ałycza;Prunus cerasifera;Cherry plum;101;BRZ;60;1;BRZ1;#D2FEFB
ŚL.A;śliwa ałycza;Prunus cerasifera;Cherry plum;101;BRZ;60;2;BRZ2;#86F3EF
ŚL.A;śliwa ałycza;Prunus cerasifera;Cherry plum;101;BRZ;60;3;BRZ3;#40E6E7
ŚL.A;śliwa ałycza;Prunus cerasifera;Cherry plum;101;BRZ;60;4;BRZ4;#40E6E7
OL;olsza czarna;Alnus glutinosa;Common alder;71;OL;71;1;OL1;#DDFEDC
OL;olsza czarna;Alnus glutinosa;Common alder;71;OL;71;2;OL2;#6EFEA9
OL;olsza czarna;Alnus glutinosa;Common alder;71;OL;71;3;OL3;#00FE76
OL;olsza czarna;Alnus glutinosa;Common alder;71;OL;71;4;OL4;#00FE76
JS;jesion wyniosły;Fraxinus excelsior;Common ash;48;JS;48;1;JS1;#BCE389
JS;jesion wyniosły;Fraxinus excelsior;Common ash;48;JS;48;2;JS2;#99BB68
JS;jesion wyniosły;Fraxinus excelsior;Common ash;48;JS;48;3;JS3;#769348
JS;jesion wyniosły;Fraxinus excelsior;Common ash;48;JS;48;4;JS4;#769348
DER.Ś;dereń świdwa;Cornus sanguinea;Common dogwood;55;NA;NA;NA;NA;NA
GB;grab pospolity;Carpinus betulus;Common hornbeam;50;BK;30;1;BK1;#FEEAB4
GB;grab pospolity;Carpinus betulus;Common hornbeam;50;BK;30;2;BK2;#FED45A
GB;grab pospolity;Carpinus betulus;Common hornbeam;50;BK;30;3;BK3;#FFBF00
GB;grab pospolity;Carpinus betulus;Common hornbeam;50;BK;30;4;BK4;#FFBF00
JAŁ;jałowiec pospolity;Juniperus communis;Common juniper;35;NA;NA;NA;NA;NA
DER.J;dereń jadalny;Cornus mas;Cornelian cherry;444;NA;NA;NA;NA;NA
DG;daglezja zielona;Pseudotsuga menziesii;Douglas fir;23;JD;21;1;JD1;#87CEFA
DG;daglezja zielona;Pseudotsuga menziesii;Douglas fir;23;JD;21;2;JD2;#52AFFC
DG;daglezja zielona;Pseudotsuga menziesii;Douglas fir;23;JD;21;3;JD3;#1E90FF
DG;daglezja zielona;Pseudotsuga menziesii;Douglas fir;23;JD;21;4;JD4;#1E90FF
BRZ.O;brzoza omszona;Betula pubescens;Downy birch;62;BRZ;60;1;BRZ1;#D2FEFB
BRZ.O;brzoza omszona;Betula pubescens;Downy birch;62;BRZ;60;2;BRZ2;#86F3EF
BRZ.O;brzoza omszona;Betula pubescens;Downy birch;62;BRZ;60;3;BRZ3;#40E6E7
BRZ.O;brzoza omszona;Betula pubescens;Downy birch;62;BRZ;60;4;BRZ4;#40E6E7
DB.O;dąb omszony;Quercus pubescens;Downy oak;440;DB;40;1;DB1;#D2D2D2
DB.O;dąb omszony;Quercus pubescens;Downy oak;440;DB;40;2;DB2;#AFAFAF
DB.O;dąb omszony;Quercus pubescens;Downy oak;440;DB;40;3;DB3;#8C8C8C
DB.O;dąb omszony;Quercus pubescens;Downy oak;440;DB;40;4;DB4;#8C8C8C
SO.K;kosodrzewina;Pinus mugo;Dwarf mountain pine;6;SO;1;1;SO1;#DEB887
SO.K;kosodrzewina;Pinus mugo;Dwarf mountain pine;6;SO;1;2;SO2;#DC9F63
SO.K;kosodrzewina;Pinus mugo;Dwarf mountain pine;6;SO;1;3;SO3;#D68640
SO.K;kosodrzewina;Pinus mugo;Dwarf mountain pine;6;SO;1;4;SO4;#D68640
WZ;wiąz pospolity;Ulmus;Elm;46;JS;48;1;JS1;#BCE389
WZ;wiąz pospolity;Ulmus;Elm;46;JS;48;2;JS2;#99BB68
WZ;wiąz pospolity;Ulmus;Elm;46;JS;48;3;JS3;#769348
WZ;wiąz pospolity;Ulmus;Elm;46;JS;48;4;JS4;#769348
OS;topola osika;Populus tremula;Eurasian aspen;91;TP;90;1;TP1;#FFE1E1
OS;topola osika;Populus tremula;Eurasian aspen;91;TP;90;2;TP2;#FFB4B4
OS;topola osika;Populus tremula;Eurasian aspen;91;TP;90;3;TP3;#FFB4B4
OS;topola osika;Populus tremula;Eurasian aspen;91;TP;90;4;TP4;#FF8787
BK;buk pospolity;Fagus sylvatica;European beech;30;BK;30;1;BK1;#FEEAB4
BK;buk pospolity;Fagus sylvatica;European beech;30;BK;30;2;BK2;#FED45A
BK;buk pospolity;Fagus sylvatica;European beech;30;BK;30;3;BK3;#FFBF00
BK;buk pospolity;Fagus sylvatica;European beech;30;BK;30;4;BK4;#FFBF00
KSZ;kasztanowiec biały;Aesculus hippocastanum;European horse-chestnut;93;TP;90;1;TP1;#FFE1E1
KSZ;kasztanowiec biały;Aesculus hippocastanum;European horse-chestnut;93;TP;90;2;TP2;#FFB4B4
KSZ;kasztanowiec biały;Aesculus hippocastanum;European horse-chestnut;93;TP;90;3;TP3;#FFB4B4
KSZ;kasztanowiec biały;Aesculus hippocastanum;European horse-chestnut;93;TP;90;4;TP4;#FF8787
MD;modrzew europejski;Larix decidua;European larch;8;SO;1;1;SO1;#DEB887
MD;modrzew europejski;Larix decidua;European larch;8;SO;1;2;SO2;#DC9F63
MD;modrzew europejski;Larix decidua;European larch;8;SO;1;3;SO3;#D68640
MD;modrzew europejski;Larix decidua;European larch;8;SO;1;4;SO4;#D68640
WZ.S;wiąz szypułkowy;Ulmus laevis;European white elm;1052;DB;40;1;DB1;#D2D2D2
WZ.S;wiąz szypułkowy;Ulmus laevis;European white elm;1052;DB;40;2;DB2;#AFAFAF
WZ.S;wiąz szypułkowy;Ulmus laevis;European white elm;1052;DB;40;3;DB3;#8C8C8C
WZ.S;wiąz szypułkowy;Ulmus laevis;European white elm;1052;DB;40;4;DB4;#8C8C8C
CIS;cis pospolity;Taxus baccata;European yew;24;JD;21;1;JD1;#87CEFA
CIS;cis pospolity;Taxus baccata;European yew;24;JD;21;2;JD2;#52AFFC
CIS;cis pospolity;Taxus baccata;European yew;24;JD;21;3;JD3;#1E90FF
CIS;cis pospolity;Taxus baccata;European yew;24;JD;21;4;JD4;#1E90FF
KL.P;klon polny;Acer campestre;Field maple;107;JS;48;1;JS1;#BCE389
KL.P;klon polny;Acer campestre;Field maple;107;JS;48;2;JS2;#99BB68
KL.P;klon polny;Acer campestre;Field maple;107;JS;48;3;JS3;#769348
KL.P;klon polny;Acer campestre;Field maple;107;JS;48;4;JS4;#769348
IWA;wierzba iwa;Salix caprea;Goat willow;97;TP;90;1;TP1;#FFE1E1
IWA;wierzba iwa;Salix caprea;Goat willow;97;TP;90;2;TP2;#FFB4B4
IWA;wierzba iwa;Salix caprea;Goat willow;97;TP;90;3;TP3;#FFB4B4
IWA;wierzba iwa;Salix caprea;Goat willow;97;TP;90;4;TP4;#FF8787
OL.Z;olsza zielona;Alnus viridis;Green alder;111;OL;71;1;OL1;#DDFEDC
OL.Z;olsza zielona;Alnus viridis;Green alder;111;OL;71;2;OL2;#6EFEA9
OL.Z;olsza zielona;Alnus viridis;Green alder;111;OL;71;3;OL3;#00FE76
OL.Z;olsza zielona;Alnus viridis;Green alder;111;OL;71;4;OL4;#00FE76
OL.S;olsza szara;Alnus incana;Grey alder;72;OL;71;1;OL1;#DDFEDC
OL.S;olsza szara;Alnus incana;Grey alder;72;OL;71;2;OL2;#6EFEA9
OL.S;olsza szara;Alnus incana;Grey alder;72;OL;71;3;OL3;#00FE76
OL.S;olsza szara;Alnus incana;Grey alder;72;OL;71;4;OL4;#00FE76
LP.S;lipa szerokolistna;Tilia platyphyllos;Large-leaved lime;109;TP;90;1;TP1;#FFE1E1
LP.S;lipa szerokolistna;Tilia platyphyllos;Large-leaved lime;109;TP;90;2;TP2;#FFB4B4
LP.S;lipa szerokolistna;Tilia platyphyllos;Large-leaved lime;109;TP;90;3;TP3;#FFB4B4
LP.S;lipa szerokolistna;Tilia platyphyllos;Large-leaved lime;109;TP;90;4;TP4;#FF8787
CYP.L;cyprysik Lawsona;Chamaecyparis lawsoniana;Lawson cypress;202;JD;21;1;JD1;#87CEFA
CYP.L;cyprysik Lawsona;Chamaecyparis lawsoniana;Lawson cypress;202;JD;21;2;JD2;#52AFFC
CYP.L;cyprysik Lawsona;Chamaecyparis lawsoniana;Lawson cypress;202;JD;21;3;JD3;#1E90FF
CYP.L;cyprysik Lawsona;Chamaecyparis lawsoniana;Lawson cypress;202;JD;21;4;JD4;#1E90FF
WIS.W;wiśnia wonna;Prunus mahaleb;Mahaleb cherry;1044;BRZ;60;1;BRZ1;#D2FEFB
WIS.W;wiśnia wonna;Prunus mahaleb;Mahaleb cherry;1044;BRZ;60;2;BRZ2;#86F3EF
WIS.W;wiśnia wonna;Prunus mahaleb;Mahaleb cherry;1044;BRZ;60;3;BRZ3;#40E6E7
WIS.W;wiśnia wonna;Prunus mahaleb;Mahaleb cherry;1044;BRZ;60;4;BRZ4;#40E6E7
CPR.W;cyprys wieczniezielony;Cupressus sempervirens;Mediterranean cypress;414;NA;NA;NA;NA;NA
WZW.P;wiazowiec południowy;Celtis australis;Nettle tree;1054;NA;NA;NA;NA;NA
KL;klon pospolity;Acer platanoides;Norway maple;44;JS;48;1;JS1;#BCE389
KL;klon pospolity;Acer platanoides;Norway maple;44;JS;48;2;JS2;#99BB68
KL;klon pospolity;Acer platanoides;Norway maple;44;JS;48;3;JS3;#769348
KL;klon pospolity;Acer platanoides;Norway maple;44;JS;48;4;JS4;#769348
ŚW;świerk pospolity;Picea abies;Norway spruce;11;ŚW;11;1;ŚW1;#D5D2FE
ŚW;świerk pospolity;Picea abies;Norway spruce;11;ŚW;11;2;ŚW2;#C1BBFE
ŚW;świerk pospolity;Picea abies;Norway spruce;11;ŚW;11;3;ŚW3;#AEA5FF
ŚW;świerk pospolity;Picea abies;Norway spruce;11;ŚW;11;4;ŚW4;#AEA5FF
DB;dąb nieokreślony;Quercus undefined;Oak;40;DB;40;1;DB1;#D2D2D2
DB;dąb nieokreślony;Quercus undefined;Oak;40;DB;40;2;DB2;#AFAFAF
DB;dąb nieokreślony;Quercus undefined;Oak;40;DB;40;3;DB3;#8C8C8C
DB;dąb nieokreślony;Quercus undefined;Oak;40;DB;40;4;DB4;#8C8C8C
DB.S;dąb szypułkowy;Quercus robur;Pedunculate oak;41;DB;40;1;DB1;#D2D2D2
DB.S;dąb szypułkowy;Quercus robur;Pedunculate oak;41;DB;40;2;DB2;#AFAFAF
DB.S;dąb szypułkowy;Quercus robur;Pedunculate oak;41;DB;40;3;DB3;#8C8C8C
DB.S;dąb szypułkowy;Quercus robur;Pedunculate oak;41;DB;40;4;DB4;#8C8C8C
JRZ;jarząb pospolity;Sorbus aucuparia;Rowan;87;BRZ;60;1;BRZ1;#D2FEFB
JRZ;jarząb pospolity;Sorbus aucuparia;Rowan;87;BRZ;60;2;BRZ2;#86F3EF
JRZ;jarząb pospolity;Sorbus aucuparia;Rowan;87;BRZ;60;3;BRZ3;#40E6E7
JRZ;jarząb pospolity;Sorbus aucuparia;Rowan;87;BRZ;60;4;BRZ4;#40E6E7
SO;sosna zwyczajna;Pinus sylvestris;Scots pine;1;SO;1;1;SO1;#DEB887
SO;sosna zwyczajna;Pinus sylvestris;Scots pine;1;SO;1;2;SO2;#DC9F63
SO;sosna zwyczajna;Pinus sylvestris;Scots pine;1;SO;1;3;SO3;#D68640
SO;sosna zwyczajna;Pinus sylvestris;Scots pine;1;SO;1;4;SO4;#D68640
DB.B;dąb bezszypułkowy;Quercus petraea;Sessile oak;42;DB;40;1;DB1;#D2D2D2
DB.B;dąb bezszypułkowy;Quercus petraea;Sessile oak;42;DB;40;2;DB2;#AFAFAF
DB.B;dąb bezszypułkowy;Quercus petraea;Sessile oak;42;DB;40;3;DB3;#8C8C8C
DB.B;dąb bezszypułkowy;Quercus petraea;Sessile oak;42;DB;40;4;DB4;#8C8C8C
BRZ;brzoza brodawkowata;Betula pendula;Silver birch;60;BRZ;60;1;BRZ1;#D2FEFB
BRZ;brzoza brodawkowata;Betula pendula;Silver birch;60;BRZ;60;2;BRZ2;#86F3EF
BRZ;brzoza brodawkowata;Betula pendula;Silver birch;60;BRZ;60;3;BRZ3;#40E6E7
BRZ;brzoza brodawkowata;Betula pendula;Silver birch;60;BRZ;60;4;BRZ4;#40E6E7
JD;jodła pospolita;Abies alba;Silver fir;21;JD;21;1;JD1;#87CEFA
JD;jodła pospolita;Abies alba;Silver fir;21;JD;21;2;JD2;#52AFFC
JD;jodła pospolita;Abies alba;Silver fir;21;JD;21;3;JD3;#1E90FF
JD;jodła pospolita;Abies alba;Silver fir;21;JD;21;4;JD4;#1E90FF
LP;lipa drobnolistna;Tilia cordata;Small-leaved lime;95;TP;90;1;TP1;#FFE1E1
LP;lipa drobnolistna;Tilia cordata;Small-leaved lime;95;TP;90;2;TP2;#FFB4B4
LP;lipa drobnolistna;Tilia cordata;Small-leaved lime;95;TP;90;3;TP3;#FFB4B4
LP;lipa drobnolistna;Tilia cordata;Small-leaved lime;95;TP;90;4;TP4;#FF8787
KT;kasztan jadalny;Castanea sativa;Sweet chestnut;108;DB;40;1;DB1;#D2D2D2
KT;kasztan jadalny;Castanea sativa;Sweet chestnut;108;DB;40;2;DB2;#AFAFAF
KT;kasztan jadalny;Castanea sativa;Sweet chestnut;108;DB;40;3;DB3;#8C8C8C
KT;kasztan jadalny;Castanea sativa;Sweet chestnut;108;DB;40;4;DB4;#8C8C8C
JW;klon jawor;Acer pseudoplatanus;Sycamore maple;45;JS;48;1;JS1;#BCE389
JW;klon jawor;Acer pseudoplatanus;Sycamore maple;45;JS;48;2;JS2;#99BB68
JW;klon jawor;Acer pseudoplatanus;Sycamore maple;45;JS;48;3;JS3;#769348
JW;klon jawor;Acer pseudoplatanus;Sycamore maple;45;JS;48;4;JS4;#769348
BOŻ.G;bożodrzew gruczołkowaty;Ailanthus altissima;Tree of heaven;369;NA;NA;NA;NA;NA
TP;topola biała;Populus alba;White poplar;90;TP;90;1;TP1;#FFE1E1
TP;topola biała;Populus alba;White poplar;90;TP;90;2;TP2;#FFB4B4
TP;topola biała;Populus alba;White poplar;90;TP;90;3;TP3;#FFB4B4
TP;topola biała;Populus alba;White poplar;90;TP;90;4;TP4;#FF8787
WB;wierzba biała;Salix alba;White willow;92;TP;90;1;TP1;#FFE1E1
WB;wierzba biała;Salix alba;White willow;92;TP;90;2;TP2;#FFB4B4
WB;wierzba biała;Salix alba;White willow;92;TP;90;3;TP3;#FFB4B4
WB;wierzba biała;Salix alba;White willow;92;TP;90;4;TP4;#FF8787
CZR.P;czereśnia ptasia;Prunus avium;Wild cherry;104;BRZ;60;1;BRZ1;#D2FEFB
CZR.P;czereśnia ptasia;Prunus avium;Wild cherry;104;BRZ;60;2;BRZ2;#86F3EF
CZR.P;czereśnia ptasia;Prunus avium;Wild cherry;104;BRZ;60;3;BRZ3;#40E6E7
CZR.P;czereśnia ptasia;Prunus avium;Wild cherry;104;BRZ;60;4;BRZ4;#40E6E7
BST;wiąz górski;Ulmus glabra;Wych elm;47;JS;48;1;JS1;#BCE389
BST;wiąz górski;Ulmus glabra;Wych elm;47;JS;48;2;JS2;#99BB68
BST;wiąz górski;Ulmus glabra;Wych elm;47;JS;48;3;JS3;#769348
BST;wiąz górski;Ulmus glabra;Wych elm;47;JS;48;4;JS4;#769348
ABI.AL.AU;jodła pospolita;"Abies alba ""Aurea""";;301;JD;21;1;JD1;#87CEFA
ABI.AL.AU;jodła pospolita;"Abies alba ""Aurea""";;301;JD;21;2;JD2;#52AFFC
ABI.AL.AU;jodła pospolita;"Abies alba ""Aurea""";;301;JD;21;3;JD3;#1E90FF
ABI.AL.AU;jodła pospolita;"Abies alba ""Aurea""";;301;JD;21;4;JD4;#1E90FF
ABI.AL.FA;jodła pospolita;"Abies alba ""Fastigiata""";;302;JD;21;1;JD1;#87CEFA
ABI.AL.FA;jodła pospolita;"Abies alba ""Fastigiata""";;302;JD;21;2;JD2;#52AFFC
ABI.AL.FA;jodła pospolita;"Abies alba ""Fastigiata""";;302;JD;21;3;JD3;#1E90FF
ABI.AL.FA;jodła pospolita;"Abies alba ""Fastigiata""";;302;JD;21;4;JD4;#1E90FF
ABI.AL.PE;jodła pospolita;"Abies alba ""Pendula""";;303;JD;21;1;JD1;#87CEFA
ABI.AL.PE;jodła pospolita;"Abies alba ""Pendula""";;303;JD;21;2;JD2;#52AFFC
ABI.AL.PE;jodła pospolita;"Abies alba ""Pendula""";;303;JD;21;3;JD3;#1E90FF
ABI.AL.PE;jodła pospolita;"Abies alba ""Pendula""";;303;JD;21;4;JD4;#1E90FF
ABI.AL.PY;jodła pospolita;"Abies alba ""Pyramidalis""";;304;JD;21;1;JD1;#87CEFA
ABI.AL.PY;jodła pospolita;"Abies alba ""Pyramidalis""";;304;JD;21;2;JD2;#52AFFC
ABI.AL.PY;jodła pospolita;"Abies alba ""Pyramidalis""";;304;JD;21;3;JD3;#1E90FF
ABI.AL.PY;jodła pospolita;"Abies alba ""Pyramidalis""";;304;JD;21;4;JD4;#1E90FF
JD.W;jodła wonna;Abies amabilis;;609;JD;21;1;JD1;#87CEFA
JD.W;jodła wonna;Abies amabilis;;609;JD;21;2;JD2;#52AFFC
JD.W;jodła wonna;Abies amabilis;;609;JD;21;3;JD3;#1E90FF
JD.W;jodła wonna;Abies amabilis;;609;JD;21;4;JD4;#1E90FF
JD.A;jodła Arnolda;Abies arnoldiana;;578;JD;21;1;JD1;#87CEFA
JD.A;jodła Arnolda;Abies arnoldiana;;578;JD;21;2;JD2;#52AFFC
JD.A;jodła Arnolda;Abies arnoldiana;;578;JD;21;3;JD3;#1E90FF
JD.A;jodła Arnolda;Abies arnoldiana;;578;JD;21;4;JD4;#1E90FF
JD.BA;jodła balsamiczna;Abies balsamea;;581;JD;21;1;JD1;#87CEFA
JD.BA;jodła balsamiczna;Abies balsamea;;581;JD;21;2;JD2;#52AFFC
JD.BA;jodła balsamiczna;Abies balsamea;;581;JD;21;3;JD3;#1E90FF
JD.BA;jodła balsamiczna;Abies balsamea;;581;JD;21;4;JD4;#1E90FF
JD.B;jodła Borysa;Abies borisii-regis;;580;JD;21;1;JD1;#87CEFA
JD.B;jodła Borysa;Abies borisii-regis;;580;JD;21;2;JD2;#52AFFC
JD.B;jodła Borysa;Abies borisii-regis;;580;JD;21;3;JD3;#1E90FF
JD.B;jodła Borysa;Abies borisii-regis;;580;JD;21;4;JD4;#1E90FF
JD.BO;jodła Bornmullera;Abies bornmuelleriana;;583;JD;21;1;JD1;#87CEFA
JD.BO;jodła Bornmullera;Abies bornmuelleriana;;583;JD;21;2;JD2;#52AFFC
JD.BO;jodła Bornmullera;Abies bornmuelleriana;;583;JD;21;3;JD3;#1E90FF
JD.BO;jodła Bornmullera;Abies bornmuelleriana;;583;JD;21;4;JD4;#1E90FF
JD.N;jodła nadobna;Abies bracteata;;596;JD;21;1;JD1;#87CEFA
JD.N;jodła nadobna;Abies bracteata;;596;JD;21;2;JD2;#52AFFC
JD.N;jodła nadobna;Abies bracteata;;596;JD;21;3;JD3;#1E90FF
JD.N;jodła nadobna;Abies bracteata;;596;JD;21;4;JD4;#1E90FF
JD.GR;jodła grecka;Abies cephalonica;;588;JD;21;1;JD1;#87CEFA
JD.GR;jodła grecka;Abies cephalonica;;588;JD;21;2;JD2;#52AFFC
JD.GR;jodła grecka;Abies cephalonica;;588;JD;21;3;JD3;#1E90FF
JD.GR;jodła grecka;Abies cephalonica;;588;JD;21;4;JD4;#1E90FF
JD.J;jodła jednobarwna;Abies concolor;;590;JD;21;1;JD1;#87CEFA
JD.J;jodła jednobarwna;Abies concolor;;590;JD;21;2;JD2;#52AFFC
JD.J;jodła jednobarwna;Abies concolor;;590;JD;21;3;JD3;#1E90FF
JD.J;jodła jednobarwna;Abies concolor;;590;JD;21;4;JD4;#1E90FF
JD.S;jodła syryjska;Abies cylicica;;601;JD;21;1;JD1;#87CEFA
JD.S;jodła syryjska;Abies cylicica;;601;JD;21;2;JD2;#52AFFC
JD.S;jodła syryjska;Abies cylicica;;601;JD;21;3;JD3;#1E90FF
JD.S;jodła syryjska;Abies cylicica;;601;JD;21;4;JD4;#1E90FF
JD.D;jodła Delavaya;Abies delavayi;;584;JD;21;1;JD1;#87CEFA
JD.D;jodła Delavaya;Abies delavayi;;584;JD;21;2;JD2;#52AFFC
JD.D;jodła Delavaya;Abies delavayi;;584;JD;21;3;JD3;#1E90FF
JD.D;jodła Delavaya;Abies delavayi;;584;JD;21;4;JD4;#1E90FF
JD.T;jodła trojanska;Abies equi-trojani;;606;JD;21;1;JD1;#87CEFA
JD.T;jodła trojanska;Abies equi-trojani;;606;JD;21;2;JD2;#52AFFC
JD.T;jodła trojanska;Abies equi-trojani;;606;JD;21;3;JD3;#1E90FF
JD.T;jodła trojanska;Abies equi-trojani;;606;JD;21;4;JD4;#1E90FF
ABI.FA;jodła sp.;Abies fargessi;;305;JD;21;1;JD1;#87CEFA
ABI.FA;jodła sp.;Abies fargessi;;305;JD;21;2;JD2;#52AFFC
ABI.FA;jodła sp.;Abies fargessi;;305;JD;21;3;JD3;#1E90FF
ABI.FA;jodła sp.;Abies fargessi;;305;JD;21;4;JD4;#1E90FF
JD.JP;jodła japońska;Abies firma;;591;JD;21;1;JD1;#87CEFA
JD.JP;jodła japońska;Abies firma;;591;JD;21;2;JD2;#52AFFC
JD.JP;jodła japońska;Abies firma;;591;JD;21;3;JD3;#1E90FF
JD.JP;jodła japońska;Abies firma;;591;JD;21;4;JD4;#1E90FF
JD.F;jodła Frasera;Abies fraseri;;585;JD;21;1;JD1;#87CEFA
JD.F;jodła Frasera;Abies fraseri;;585;JD;21;2;JD2;#52AFFC
JD.F;jodła Frasera;Abies fraseri;;585;JD;21;3;JD3;#1E90FF
JD.F;jodła Frasera;Abies fraseri;;585;JD;21;4;JD4;#1E90FF
JD.O;jodła olbrzymia;Abies grandis;;599;JD;21;1;JD1;#87CEFA
JD.O;jodła olbrzymia;Abies grandis;;599;JD;21;2;JD2;#52AFFC
JD.O;jodła olbrzymia;Abies grandis;;599;JD;21;3;JD3;#1E90FF
JD.O;jodła olbrzymia;Abies grandis;;599;JD;21;4;JD4;#1E90FF
JD.M;jodła mandżurska;Abies holophylla;;594;JD;21;1;JD1;#87CEFA
JD.M;jodła mandżurska;Abies holophylla;;594;JD;21;2;JD2;#52AFFC
JD.M;jodła mandżurska;Abies holophylla;;594;JD;21;3;JD3;#1E90FF
JD.M;jodła mandżurska;Abies holophylla;;594;JD;21;4;JD4;#1E90FF
JD.NI;jodła nikko;Abies homolepis;;597;JD;21;1;JD1;#87CEFA
JD.NI;jodła nikko;Abies homolepis;;597;JD;21;2;JD2;#52AFFC
JD.NI;jodła nikko;Abies homolepis;;597;JD;21;3;JD3;#1E90FF
JD.NI;jodła nikko;Abies homolepis;;597;JD;21;4;JD4;#1E90FF
JD.K;jodła koreańska;Abies koreana;;592;JD;21;1;JD1;#87CEFA
JD.K;jodła koreańska;Abies koreana;;592;JD;21;2;JD2;#52AFFC
JD.K;jodła koreańska;Abies koreana;;592;JD;21;3;JD3;#1E90FF
JD.K;jodła koreańska;Abies koreana;;592;JD;21;4;JD4;#1E90FF
JD.G;jodła górska;Abies lasiocarpa;;586;JD;21;1;JD1;#87CEFA
JD.G;jodła górska;Abies lasiocarpa;;586;JD;21;2;JD2;#52AFFC
JD.G;jodła górska;Abies lasiocarpa;;586;JD;21;3;JD3;#1E90FF
JD.G;jodła górska;Abies lasiocarpa;;586;JD;21;4;JD4;#1E90FF
JD.GK;jodła górska;Abies lasiocarpa ssp.arizonica;;587;JD;21;1;JD1;#87CEFA
JD.GK;jodła górska;Abies lasiocarpa ssp.arizonica;;587;JD;21;2;JD2;#52AFFC
JD.GK;jodła górska;Abies lasiocarpa ssp.arizonica;;587;JD;21;3;JD3;#1E90FF
JD.GK;jodła górska;Abies lasiocarpa ssp.arizonica;;587;JD;21;4;JD4;#1E90FF
JD.WS;jodła wspaniała;Abies magnifica;;610;JD;21;1;JD1;#87CEFA
JD.WS;jodła wspaniała;Abies magnifica;;610;JD;21;2;JD2;#52AFFC
JD.WS;jodła wspaniała;Abies magnifica;;610;JD;21;3;JD3;#1E90FF
JD.WS;jodła wspaniała;Abies magnifica;;610;JD;21;4;JD4;#1E90FF
JD.WS.S;jodła wspaniała;Abies magnifica var.shastensis;;611;JD;21;1;JD1;#87CEFA
JD.WS.S;jodła wspaniała;Abies magnifica var.shastensis;;611;JD;21;2;JD2;#52AFFC
JD.WS.S;jodła wspaniała;Abies magnifica var.shastensis;;611;JD;21;3;JD3;#1E90FF
JD.WS.S;jodła wspaniała;Abies magnifica var.shastensis;;611;JD;21;4;JD4;#1E90FF
JD.MS;jodła marokańska;Abies marocana;;595;JD;21;1;JD1;#87CEFA
JD.MS;jodła marokańska;Abies marocana;;595;JD;21;2;JD2;#52AFFC
JD.MS;jodła marokańska;Abies marocana;;595;JD;21;3;JD3;#1E90FF
JD.MS;jodła marokańska;Abies marocana;;595;JD;21;4;JD4;#1E90FF
JD.SY;jodła sycylijska;Abies nebrodensis;;604;JD;21;1;JD1;#87CEFA
JD.SY;jodła sycylijska;Abies nebrodensis;;604;JD;21;2;JD2;#52AFFC
JD.SY;jodła sycylijska;Abies nebrodensis;;604;JD;21;3;JD3;#1E90FF
JD.SY;jodła sycylijska;Abies nebrodensis;;604;JD;21;4;JD4;#1E90FF
JD.BK;jodła białokora;Abies nephrolepis;;582;JD;21;1;JD1;#87CEFA
JD.BK;jodła białokora;Abies nephrolepis;;582;JD;21;2;JD2;#52AFFC
JD.BK;jodła białokora;Abies nephrolepis;;582;JD;21;3;JD3;#1E90FF
JD.BK;jodła białokora;Abies nephrolepis;;582;JD;21;4;JD4;#1E90FF
JD.KS;jodła kaukaska;Abies nordmanniana;;593;JD;21;1;JD1;#87CEFA
JD.KS;jodła kaukaska;Abies nordmanniana;;593;JD;21;2;JD2;#52AFFC
JD.KS;jodła kaukaska;Abies nordmanniana;;593;JD;21;3;JD3;#1E90FF
